40,0.29308,-0.17711,0.02742,0.097235,-0.25311,0.16047
41,0.30039,-0.17114,0.034952,0.10381,-0.25079,0.16459
42,0.30798,-0.16494,0.042672,0.11083,-0.24839,0.16887
43,0.31621,-0.15835,0.05076,0.11866,-0.24583,0.17345
44,0.32531,-0.1513,0.059308,0.12752,-0.24307,0.17839
45,0.33533,-0.14384,0.068284,0.13747,-0.24009,0.18368
46,0.34611,-0.13614,0.077521,0.14833,-0.23693,0.18923
47,0.35725,-0.12848,0.086744,0.15966,-0.23366,0.19484
48,0.36825,-0.12112,0.095663,0.1709,-0.23037,0.2003
49,0.37865,-0.11423,0.10406,0.18156,-0.22712,0.20543
50,0.38816,-0.10782,0.11185,0.19132,-0.22391,0.21013
51,0.39667,-0.10173,0.11905,0.20009,-0.22069,0.2144
52,0.40421,-0.095737,0.12575,0.20795,-0.21736,0.21829
53,0.41093,-0.089577,0.13205,0.21509,-0.21378,0.22189
54,0.41699,-0.083006,0.13804,0.22174,-0.20984,0.2253
55,0.4226,-0.075858,0.14378,0.22813,-0.20543,0.22859
56,0.42797,-0.068086,0.14932,0.23451,-0.20051,0.23186
57,0.43335,-0.059789,0.15473,0.24109,-0.19515,0.23521
58,0.43897,-0.051179,0.16009,0.24802,-0.18947,0.23872
59,0.44497,-0.042512,0.16547,0.25537,-0.18363,0.24242
60,0.45142,-0.034004,0.17094,0.2631,-0.17778,0.24635
61,0.45826,-0.025789,0.17651,0.27113,-0.17202,0.25049
62,0.46542,-0.017923,0.18215,0.27934,-0.16637,0.25477
63,0.47274,-0.010415,0.18777,0.2876,-0.16086,0.25914
64,0.48009,-0.0032636,0.19328,0.29576,-0.15547,0.26351
65,0.4873,0.0035261,0.19851,0.3037,-0.15022,0.26777
66,0.49424,0.0099349,0.20335,0.31129,-0.14513,0.27183
67,0.50077,0.015937,0.20766,0.31842,-0.14022,0.27559
68,0.5068,0.021511,0.21136,0.32499,-0.13552,0.27898
69,0.51226,0.026658,0.21441,0.33093,-0.13106,0.28195
70,0.51712,0.031406,0.21684,0.33623,-0.12683,0.2845
71,0.52138,0.035813,0.21869,0.34091,-0.12279,0.28666
72,0.5251,0.039964,0.22008,0.34501,-0.11891,0.28847
73,0.52834,0.043954,0.2211,0.34863,-0.11511,0.29003
74,0.5312,0.047882,0.22186,0.35187,-0.11134,0.29141
75,0.53377,0.051832,0.22246,0.35486,-0.10752,0.29271
76,0.53616,0.055869,0.22296,0.3577,-0.10361,0.29399
77,0.53851,0.060025,0.22342,0.36053,-0.099562,0.29532
78,0.54092,0.064301,0.22386,0.36343,-0.095347,0.29672
79,0.54349,0.068668,0.22428,0.36646,-0.090956,0.2982
80,0.54627,0.073072,0.22464,0.36961,-0.086397,0.29972
81,0.56543,0.091793,0.23475,0.38703,-0.064134,0.31429
82,0.56807,0.095888,0.23037,0.39003,-0.058721,0.3134
83,0.5555,0.085895,0.22503,0.37909,-0.072121,0.30374
84,0.55859,0.089873,0.22481,0.38198,-0.067376,0.30469
85,0.56155,0.093646,0.22439,0.38465,-0.062755,0.30537
86,0.56434,0.097195,0.22376,0.38708,-0.058315,0.30579
87,0.56692,0.10051,0.22295,0.38929,-0.054099,0.30596
88,0.5693,0.10359,0.22198,0.39128,-0.050133,0.3059
89,0.57149,0.10642,0.22087,0.39309,-0.046428,0.30563
90,0.5735,0.10903,0.21964,0.39474,-0.042986,0.3052
91,0.57535,0.11141,0.21831,0.39623,-0.039797,0.30462
92,0.57703,0.1136,0.21691,0.39758,-0.036837,0.30392
93,0.57844,0.1157,0.21544,0.39868,-0.034006,0.30313
94,0.57909,0.11808,0.21394,0.39913,-0.030989,0.30238
95,0.57838,0.12116,0.21263,0.39831,-0.027362,0.30197
96,0.57718,0.12425,0.2119,0.39687,-0.023584,0.30212
97,0.57754,0.12597,0.21163,0.39661,-0.020861,0.30242
98,0.57984,0.12617,0.21117,0.39808,-0.019499,0.30222
99,0.58305,0.12564,0.20987,0.40059,-0.01905,0.30104
