89,0.33893,0.28609,0.14844,0.28016,0.077435,0.27059
90,0.33813,0.29142,0.14334,0.28035,0.084817,0.26887
91,0.34952,0.29004,0.13268,0.28852,0.087609,0.26433
92,0.34931,0.29074,0.13155,0.28814,0.088706,0.26358
93,0.34921,0.29352,0.12752,0.28779,0.093067,0.2619
94,0.34026,0.30036,0.13992,0.28161,0.095594,0.26862
95,0.3451,0.29908,0.13104,0.28419,0.097936,0.26428
96,0.34674,0.29937,0.12457,0.2852,0.10058,0.2609
97,0.34622,0.30122,0.12001,0.28519,0.10383,0.25839
98,0.34426,0.30679,0.11761,0.28366,0.10933,0.25634
99,0.35077,0.30762,0.1222,0.28722,0.1103,0.26067
